"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"8729928162","1","POLICY AND MANAGEMENT SUPPORT","1998-02-03","start-actual","2005-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","1998","2005","3314125.856","5360907.105"
"87299271388","0","REDUCING BIODIVERSITY LOSS AT CROSS BORDER POINTS","2000-03-20","start-actual","","end-planned","United Nations Development Programme","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2000","2004","1035500.0","1135000.0"
"8729931952","0","MID SOUTHERN TOWNS WATER SUPPLY","1999-03-29","start-actual","","end-planned","France","FRA","Uganda","UGA","140","Water supply and sanitation","Completion","1999","2005","4202012.127","5121256.961"
"87299381226","0","LAND TENURE REFORM PROJECT","1999-05-04","start-actual","","end-planned","Sweden|United Kingdom","SWE|GBR","Uganda","UGA","160","Other social infrastructure and services","Completion","1999","2004","2377419.354","2804229.938"
"87299241100","0","KIBALE/SEMLIKI CONSERVATION & DEVELOPMENT","1997-10-01","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","140","Water supply and sanitation","Completion","1992","2002","6472218.79","6524564.581"
"87299222021","0","HUMAN TRYPANOSOMIASIS CONTROL IN NORTH & NORTH WEST UGANDA","","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","311","Agriculture","Completion","1989","1993","1105385.996","642973.393"
"8729924103","0","LGDP2-COMPONENT ONE: SUPPORT TO OVERALL DECENTRALISATION","2003-10-29","start-actual","2007-06-30","end-planned","International Development Association","DAC","Uganda","UGA","510","General budget support","Completion","2003","2007","52056737.588","61768307.224"
"8729922904","0","KABALE WATER SUPPLY & SANITATION","1997-04-11","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","1997","2007","13772369.942","11878899.574"
"8729922680","0","GRAVITY FLOW SCHEMES DEVELOPMENT PROGRAM","1997-07-17","start-actual","2001-12-31","end-planned","European Union|United Kingdom","DAC|GBR","Uganda","UGA","140","Water supply and sanitation","Completion","1993","2001","6088622.914","4824740.222"
"87299222027","0","GABA III PROJECT","","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Completion","2003","2004","4117009.75","1660026.56"
"87299222028","0","FORESTRY SECTOR PROGRAM MANAGEMENT UNIT","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","140","Water supply and sanitation","Completion","1996","2002","2449840.749","1282949.41"
"87299311659","1","MPUTA INTERCONNECTION PROJECT","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation","2012","2012","51806313.462","0.0"
"87299221265","0","NTUNGAMO-KAKITUMBA/MIRAMA HILL ROAD","2001-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","1998","2001","740212.871","729105.94"
"8729922197","0","TRANSPORT SECTOR DEVELOPMENT PROJECT","2012-03-31","start-actual","2014-06-30","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Implementation","2012","2014","6146000.0","0.0"
"87299221431","0","QUALITY INFRASTRUCTURE & STANDARDS SUPPORT PROJECT","2010-07-26","start-actual","2013-12-31","end-planned","Sweden","SWE","Uganda","UGA","331","Trade policy and regulations","Implementation","2010","2013","855537.803","0.0"
"8729935445","0","FISH MECHANISATION & ACQUATIC WEED","2002-12-13","start-actual","","end-planned","Egypt","EGY","Uganda","UGA","311","Agriculture","Implementation","2002","2011","13900000.0","35000.0"
"8729924335","0","TRAINING/WAGON REPAIRS STUDY","1993-12-24","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1991","1997","361365.435","395500.567"
"8729924321","0","PTA ROADS","1992-05-12","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1992","1997","3815439.313","3096609.673"
"8729924331","0","THE SUGAR INDUSTRY (KAKIRA)","1993-12-23","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","331","Trade policy and regulations","Completion","1993","1997","531376.373","515081.099"
"8729924291","0","LAKE KATWE SALT FEASIBILITY STUDY","1993-10-08","start-actual","1997-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1993","1997","598575.549","617597.581"
"8729924283","0","FOOD AND RURAL DEVELOPMENT IN N.W. UGANDA","1993-10-08","start-actual","1998-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1993","1998","822368.131","690376.54"
"87299221421","0","DEVELOPMENT OF LAKE MBURO RESETTLEMENT SCHEME","1997-01-02","start-actual","2000-12-31","end-planned","Norway|United Nations Development Programme","NOR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1997","2000","1801272.227","711714.56"
"8729922725","0","THE MICROFINANCE SUPPORT CENTRE LIMITED","1994-01-03","start-actual","1998-12-31","end-planned","African Development Fund|European Union","DAC|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1986","1998","19001019.535","16915682.382"
"8729935959","0","INSTITUTIONAL SUPPORT TO URC","1997-01-01","start-actual","","end-planned","France","FRA","Uganda","UGA","210","Transport and storage","Completion","1994","1999","10703628.987","3149487.642"
"87299241293","0","SUPPORT MFPED & GOVT PURCHASES","1988-07-01","start-actual","2010-12-31","end-planned","European Union|Germany|United Kingdom|United Nations Development Programme","DAC|DEU|GBR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1988","2010","18300680.177","38596990.285"
"8729924869","0","SUPPORT TO TASO","1995-11-07","start-actual","1999-06-30","end-planned","Denmark/DANIDA|Sweden|United Kingdom","DNK|SWE|GBR","Uganda","UGA","120","Health","Completion","1994","2004","16257451.488","11262184.737"
"87299241252","0","PARTICIPATORY POVERTY ASSESSMENT","1997-12-15","start-actual","","end-planned","Sweden|United Kingdom","SWE|GBR","Uganda","UGA","151","Government and civil society, general","Completion","1997","2003","6915841.584","8758583.516"
"87299351291","0","USAID TRUST FUNDS","1997-09-30","start-actual","","end-planned","United States of America","USA","Uganda","UGA","151","Government and civil society, general","Completion","1992","1997","622000.0","216300.0"
"8729922649","0","SUPPORT FOR INSTITUTIONAL DEVELOPMENT - MAAIF","1993-06-18","start-actual","1999-07-31","end-planned","Food and Agriculture Organization|International Development Association","DAC|DAC","Uganda","UGA","311","Agriculture","Completion","1993","2006","16086553.779","15839715.014"
"87299271417","0","ERADICATION OF WATER HYACINTH","1996-05-27","start-actual","","end-planned","Food and Agriculture Organization|Japan|United Nations Development Programme","DAC|JPN|DAC","Uganda","UGA","311","Agriculture","Completion","1993","1998","10429727.836","2354749.421"
"8729921587","0","NATIONAL LIVESTOCK PRODUCTIVITY IMPROVEMENT","2004-04-12","start-actual","2008-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","311","Agriculture","Completion","2003","2011","37418899.858","39722538.332"
"87299251127","0","TREE SEED CENTRE","1998-08-01","start-actual","","end-planned","Norway|United Nations Development Programme","NOR|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1995","2001","12596557.42","1330770.281"
"8729922883","0","EDUCATION ACCESS AND RESOURCE SERVICES (EARS)","1995-07-01","start-actual","2002-06-30","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","110","Education","Completion","1995","2002","12122373.923","11153250.714"
"8729924930","0","PROMOTION OF VOCATIONAL TRAINING","1998-12-15","start-actual","","end-planned","Germany","DEU","Uganda","UGA","110","Education","Completion","1989","2007","12988902.266","15890999.333"
"87299241393","0","WFP/KARAMOJA","2000-09-01","start-actual","2005-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","110","Education","Completion","1983","2006","59726670.0","43622409.0"
"87299351245","0","AIDS PALLIATIVE CARE PROJECT","1996-08-05","start-actual","","end-planned","Germany|United Kingdom","DEU|GBR","Uganda","UGA","120","Health","Completion","1996","2008","9168488.874","7692511.609"
"87299271206","0","BASIC EDUCATION CHILD & ADOLESCENT DEVELOPMENT - UAC","1995-06-22","start-actual","2003-06-30","end-planned","Sweden|United Nations Children's Fund","SWE|DAC","Uganda","UGA","120","Health","Completion","1995","2003","35556278.14","4358231.045"
"8729924532","0","NUTRITION AND CHILDHOOD DEVELOPMENT PROJECT","1998-11-13","start-actual","2004-06-30","end-planned","International Development Association|Italy|World Food Programme","DAC|ITA|DAC","Uganda","UGA","120","Health","Completion","1998","2006","50483701.504","34815023.186"
"8729931419","1","MAINSTREAMING CLIMATE CHANGE PROJECT","2008-12-19","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2008","2010","682908.507","371861.269"
"87299462150","0","SUPPORT TO WATER- CIVIL SOCIETY UWASNET& NETWAS","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2012","0.0","365932.625"
"87299462151","1","HIV/AIDS-PROGRAM PHASE 2- CSF, SUPPORT TO CSOs","2010-07-01","start-actual","2015-07-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","120","Health","Implementation","2010","2015","3890445.066","7842527.665"
"87299462153","0","PUBLIC ACCOUNTABILITY AND GOVERNANCE PROGRAM","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2012","0.0","1936051.555"
"87299462154","1","MINOR PROJECT MDG 3 TOURCH PROGRAM","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2012","0.0","886224.529"
"87299462155","1","MINOR PROJECT-DANISH DEMMING GROUP","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","0.0","0.0"
"87299462159","1","ARDA UGANDA NAKAYOT FOOD SECURITY PROJECT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation"," "," ","0.0","0.0"
"87299462193","1","MINOR PROJECT-SUPPORT TO TRANSITIONAL JUSTICE","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation"," "," ","0.0","0.0"
"87299462194","1","RANDERS MILLENIUM AND MBALE MUNICIPALITY","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","0.0","0.0"
"87299462195","0","CARBON NEUTRAL ROYAL DANISH EMBASSY PROJECT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","0.0","0.0"
"87299462196","1","TECHNICAL MANAGEMENT ASSISTANCE TO UGANDA MINE ACTION CENTER TO COMPLETE MINE CLEARANCE IN UGANDA","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","0.0","0.0"
"87299462198","1","MINOR PROJECT PRICE OF A BRIDE","2012-01-01","start-actual","2013-06-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2011","2013","485374.654","0.0"
"87299462197","1","BRIDGING SUPPORT TO THE CLIMATE CHANGE UNIT","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2011","908496.256","0.0"
"87299462200","1","UGANDA YOUTH CULTURE PROJECT","2010-12-01","start-actual","2013-11-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2010","2013","0.0","52762.095"
"87299462201","0","SUPPORT TO ACHOLI RELIGIOUS LEADERS STRATEGIC PLAN","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2011","2011","908496.256","0.0"
"87299462203","1","SUPPORT TO PSM CO-ORDINATION (OPM)","2007-07-03","start-actual","2010-12-01","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Completion","2007","2010","0.0","0.0"
"8729922900","0","REHABILITATION OF HEALTH SERVICES - WESTERN UGANDA (BUNDIBUGYO/KABAROLE)","2001-03-30","start-actual","2004-12-31","end-planned","Germany","DEU","Uganda","UGA","120","Health","Completion","1990","2007","12010621.518","16278120.865"
"87299462209","0","CATALIST-UGANDA","2012-07-01","start-actual","2016-06-01","end-planned","Netherlands","NLD","Uganda","UGA","311","Agriculture","Implementation","2012","2016","18891687.657","0.0"
"87299462213","0","INTEGRATED SEED SECTOR DEVELOPMENT IN UGANDA","2012-06-01","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","311","Agriculture","Implementation","2012","2012","0.0","0.0"
"87299462215","0","SUPPORT TO DAIRY VALUE CHAIN DEVELOPMENT IN SOUTH WESTERN UGANDA","2012-07-01","start-actual","2015-06-30","end-planned","Netherlands","NLD","Uganda","UGA","311","Agriculture","Implementation","2012","2015","8193366.498","0.0"
